date,day_of_week,month,is_weekend,day_of_year,rainfall,humidity,temperature,humidity_drop,festival,festival_name,respiratory_alert,actual_patients,baseline_patients,week_of_year,quarter,flu_season,monsoon_season,monday_adjacent,patients_prev_day,patients_3day_avg,patients_7day_avg,patient_growth_rate,rolling_std_patients,rainfall_prev_day,cumulative_rainfall_3day,humidity_trend,days_until_festival,estimated_bed_occupancy,emergency_load_index,staff_pressure_index,surge_risk
2023-10-21,5,10,1,294,0.0,81.52998273787304,22.756461869631035,0,0,,0.0,97,110,42,4,0,0,1,122.0,97.0,75.71428571428571,0.6113207547169812,23.718588249966082,0.0,0.0,7.046936321592611,30,64.66666666666666,6.113207547169813,2.8271353734978066,MEDIUM
2023-10-22,6,10,1,295,0.0,62.89689492190846,20.692915355894154,1,0,,0.0,74,110,42,4,0,0,1,97.0,100.66666666666667,81.28571428571429,0.19332161687170465,23.44293984489635,0.0,0.0,-7.411134307724744,30,67.11111111111111,1.9332161687170466,2.9155039629241553,LOW
2023-10-23,0,10,0,296,0.0,65.47844489890241,22.939614668813256,0,0,,0.0,75,110,43,4,0,0,1,74.0,97.66666666666667,84.0,-0.11904761904761904,20.848661028149188,0.0,0.0,-9.699015699981516,30,65.11111111111111,-0.0,1.3298508534719682,LOW
2023-10-24,1,10,0,297,0.0,63.065109514363,21.818775624674547,0,0,,0.0,60,110,43,4,0,0,1,75.0,82.0,85.42857142857143,-0.12207357859531774,19.637185328326655,0.0,0.0,-18.46487322351004,30,54.666666666666664,-0.0,1.0834163989742618,MEDIUM
2023-10-25,2,10,0,298,0.0,67.4395974659387,23.780682157878115,0,0,,0.0,90,110,43,4,0,0,0,60.0,69.66666666666667,85.28571428571429,-0.29648241206030157,19.84703408332746,0.0,0.0,4.5427025440302415,30,46.44444444444445,-0.0,0.9253366803794933,LOW
2023-10-26,3,10,0,299,0.0,63.13502909480191,24.48886579067254,0,0,,0.0,102,110,43,4,0,0,0,90.0,75.0,85.85714285714286,0.04825291181364388,19.92844341996778,0.0,0.0,-2.343415804100502,30,50.0,0.0,0.9982110854991946,LOW
2023-10-27,4,10,0,300,0.0,72.5486178113433,23.18086238540052,0,0,,0.0,108,110,43,4,0,0,0,102.0,84.0,88.57142857142857,0.15161290322580648,20.751362548494196,0.0,0.0,9.483508296980304,30,56.00000000000001,0.0,1.1410381513578376,LOW
2023-10-28,5,10,1,301,0.0,81.0583373392996,22.54424789738226,0,0,,0.0,81,110,43,4,0,0,1,108.0,100.0,86.57142857142857,0.24752475247524755,17.395949172696717,0.0,0.0,13.618739873360894,30,66.66666666666666,2.4752475247524757,2.4930632781797804,LOW
2023-10-29,6,10,1,302,0.0,72.0439285089252,24.318339346295403,0,0,,1.0,100,110,43,4,0,0,1,81.0,97.0,84.28571428571429,-0.0389830508474577,16.839579227861623,0.0,0.0,8.908899414123297,30,64.66666666666666,-0.389830508474577,2.382292790068385,MEDIUM
2023-10-30,0,10,0,303,0.0,61.55898401349832,23.731485920389137,0,0,,0.0,91,110,44,4,0,0,1,100.0,96.33333333333333,88.0,0.13636363636363635,17.05872210923198,0.0,0.0,-10.989633797844988,30,64.22222222222221,0.0,1.1899967432853378,LOW
2023-10-31,1,10,0,304,0.0,64.19609417057583,22.829502547611632,0,0,,0.0,90,110,44,4,0,0,1,91.0,90.66666666666667,90.28571428571429,0.007911392405063224,16.069788276081773,0.0,0.0,-16.862243168723765,30,60.44444444444444,0.0,1.0901091567882493,LOW
2023-11-01,2,11,0,305,0.0,65.35937360248282,23.454007865183044,0,0,,0.0,90,110,44,4,1,0,0,90.0,93.66666666666667,94.57142857142857,-0.0483383685800604,9.16255318960719,0.0,0.0,-6.684554906442386,30,62.44444444444445,-0.0,0.9105197162532911,MEDIUM
2023-11-02,3,11,0,306,0.0,75.17439596044584,22.894795101738143,0,0,,0.0,89,110,44,4,1,0,0,90.0,90.33333333333333,94.57142857142857,-0.0483383685800604,9.16255318960719,0.0,0.0,13.615411946947518,30,60.22222222222222,-0.0,0.8781168793759497,HIGH
2023-11-03,4,11,0,307,0.0,71.75297213976525,23.23207899529421,0,0,,0.0,84,110,44,4,1,0,0,89.0,89.66666666666667,92.71428571428571,-0.0400616332819722,8.712333895390021,0.0,0.0,7.556877969189415,30,59.777777777777786,-0.0,0.8581797575399908,LOW
2023-11-04,5,11,1,308,0.0,70.36520953220955,21.57053069567511,0,0,,0.0,60,110,44,4,1,0,1,84.0,87.66666666666667,89.28571428571429,-0.059200000000000065,5.992058236095667,0.0,0.0,5.005835929726729,30,58.44444444444444,-0.5920000000000006,1.519091403576258,LOW
2023-11-05,6,11,1,309,0.0,64.87249151352522,24.13966397464364,0,0,,0.0,66,110,44,4,1,0,1,60.0,77.66666666666667,86.28571428571429,-0.30463576158940403,12.526163095887023,0.0,0.0,-10.301904446920616,30,51.77777777777778,-3.04635761589404,1.6841324447425947,MEDIUM
2023-11-06,0,11,0,310,0.0,64.91055485028312,23.36075236505922,0,0,,0.0,85,110,45,4,1,0,1,66.0,70.0,81.42857142857143,-0.18947368421052635,12.908100077821201,0.0,0.0,-6.842417289482128,30,46.666666666666664,-0.0,0.7678556684824946,LOW
2023-11-07,1,11,0,311,0.0,70.69960648400334,25.618609039984825,0,0,,0.0,81,110,45,4,1,0,1,85.0,70.33333333333333,80.57142857142857,0.05496453900709222,12.353908192108587,0.0,0.0,0.33439695179379214,30,46.888888888888886,0.0,0.7585194031705458,LOW
2023-11-08,2,11,0,312,0.0,68.25518515933042,22.847825849408437,0,0,,1.0,132,110,45,4,1,0,0,81.0,77.33333333333333,79.28571428571429,0.021621621621621543,11.65781977493056,0.0,0.0,3.3826936458052046,30,51.55555555555556,0.0,0.8160682430870989,LOW
2023-11-09,3,11,0,313,0.0,73.07154121466198,22.67249505753813,0,0,,0.0,120,110,45,4,1,0,0,132.0,99.33333333333333,85.28571428571429,0.5477386934673366,23.192773915699735,0.0,0.0,8.160986364378857,30,66.22222222222221,0.0,1.4301607363198354,LOW
2023-11-10,4,11,0,314,0.0,67.02625174775154,24.488607793038657,0,0,,0.0,106,110,45,4,1,0,0,120.0,111.0,89.71428571428571,0.337579617834395,26.712757786709865,0.0,0.0,-3.6733547362517953,30,74.0,0.0,1.7283720381082652,HIGH
2023-11-11,5,11,1,315,0.0,51.001206205749895,22.90313609439192,1,0,,0.0,73,110,45,4,1,0,1,106.0,119.33333333333333,92.85714285714286,0.1415384615384615,27.21781629391902,0.0,0.0,-17.25397895358053,30,79.55555555555556,1.415384615384615,3.756439607382891,MEDIUM
2023-11-12,6,11,1,316,0.0,62.75304402855887,25.831380877120832,0,0,,1.0,102,110,45,4,1,0,1,73.0,99.66666666666667,94.71428571428571,-0.22926093514328805,24.951381295860724,0.0,0.0,-10.318497186103109,30,66.44444444444446,-2.2926093514328807,2.986769557213858,MEDIUM
2023-11-13,0,11,0,317,0.0,59.35362746739149,25.016737714151382,0,0,,0.0,107,110,46,4,1,0,1,102.0,93.66666666666667,99.85714285714286,0.021459227467811117,21.520754102560087,0.0,0.0,-7.672624280360054,30,62.44444444444445,0.0,1.296370211424376,LOW
2023-11-14,1,11,0,318,0.0,69.82399964693985,26.0448351793948,0,0,,0.0,118,110,46,4,1,0,1,107.0,94.0,103.0,0.038834951456310676,20.57506581601461,0.0,0.0,18.82279344118996,30,62.66666666666667,0.0,1.2713520622351246,LOW
2023-11-15,2,11,0,319,0.0,70.99288789508986,25.51422740929284,0,0,,0.0,106,110,46,4,1,0,0,118.0,109.0,108.28571428571429,0.08970976253298146,18.643267647368795,0.0,0.0,8.239843866530997,30,72.66666666666667,0.0,1.4040387245210662,LOW
2023-11-16,3,11,0,320,0.0,74.53195102696375,26.256651750410278,0,0,,0.0,100,110,46,4,1,0,0,106.0,110.33333333333333,104.57142857142857,0.01366120218579237,15.447299039607126,0.0,0.0,15.178323559572263,30,73.55555555555556,0.0,1.3036728869011065,LOW
2023-11-17,4,11,0,321,0.0,66.66043358087435,25.285579324997784,0,0,,0.0,116,110,46,4,1,0,0,100.0,108.0,101.71428571428571,-0.016853932584269603,13.88901587243537,0.0,0.0,-3.163566066065499,30,72.0,-0.0,1.2200045714076733,LOW
2023-11-18,5,11,1,322,0.0,67.4964963145906,24.84785243548525,0,0,,0.0,86,110,46,4,1,0,1,116.0,107.33333333333333,103.14285714285714,0.12465373961218841,14.882076148044337,0.0,0.0,-3.496391580499264,30,71.55555555555554,1.2465373961218842,2.496006337704505,MEDIUM
2023-11-19,6,11,1,323,0.0,65.0515976575163,25.434260185130896,0,0,,0.0,81,110,46,4,1,0,1,86.0,100.66666666666667,105.0,-0.18095238095238095,10.723805294763588,0.0,0.0,-9.480353369447457,30,67.11111111111111,-1.8095238095238095,2.061908710893023,LOW
2023-11-20,0,11,0,324,0.0,68.15404364617734,26.67452998873604,0,0,,0.0,76,110,47,4,1,0,1,81.0,94.33333333333333,102.0,-0.20588235294117646,14.106735979665876,0.0,0.0,1.4936100653029882,30,62.888888888888886,-0.0,1.072467364693938,LOW
2023-11-21,1,11,0,325,8.458183567796377,73.81539585323317,24.0466749610037,0,0,,0.0,96,110,47,4,1,0,1,76.0,81.0,97.57142857142857,-0.22108345534407026,16.870656407474122,0.0,8.458183567796377,6.318899538642569,30,54.0,-0.0,0.9955077230018013,HIGH
2023-11-22,2,11,0,326,0.0,73.52960051603488,22.864393639881424,0,0,,0.0,95,110,47,4,1,0,0,96.0,84.33333333333333,94.42857142857143,0.0166414523449319,14.281189759693735,8.458183567796377,8.458183567796377,8.478002858518579,29,56.222222222222214,0.0,0.9636823343558348,MEDIUM
2023-11-23,3,11,0,327,0.0,68.16702892844198,25.28634114092028,0,0,,0.0,116,110,47,4,1,0,0,95.0,89.0,92.85714285714286,0.023076923076923033,13.37196783609369,0.0,8.458183567796377,0.012985282264637021,28,59.333333333333336,0.0,0.9900350458041128,LOW
2023-11-24,4,11,0,328,0.0,71.32351755967261,25.09829764062084,0,0,,0.0,100,110,47,4,1,0,0,116.0,102.33333333333333,95.14285714285714,0.21921921921921927,15.920935603041386,0.0,0.0,-2.4918782935605606,27,68.22222222222221,0.0,1.2253030255704116,LOW
2023-11-25,5,11,1,329,0.0,72.30418606051722,25.37591231746553,0,0,,0.0,84,110,47,4,1,0,1,100.0,103.66666666666667,92.85714285714286,0.07692307692307687,13.37196783609369,0.0,0.0,-1.225414455517651,26,69.11111111111111,0.7692307692307687,2.3063737771166974,LOW
2023-11-26,6,11,1,330,0.0,70.33856636155598,25.779259741110547,0,0,,1.0,101,110,47,4,1,0,1,84.0,100.0,92.57142857142857,-0.09259259259259257,13.562904591288007,0.0,0.0,2.171537433113997,25,66.66666666666666,-0.9259259259259257,2.2375269727525335,LOW
2023-11-27,0,11,0,331,0.0,74.43587202161005,23.69805048504531,0,0,,0.0,109,110,48,4,1,0,1,101.0,95.0,95.42857142857143,0.058383233532934106,12.80438912843487,0.0,0.0,3.112354461937443,24,63.33333333333333,0.0,1.0388056557337708,LOW
2023-11-28,1,11,0,332,0.0,60.83737989941848,26.75749658390335,0,0,,0.0,114,110,48,4,1,0,1,109.0,98.0,100.14285714285714,0.08844507845934384,10.286375640113658,0.0,0.0,-11.466806161098745,23,65.33333333333333,0.0,0.9893549375770462,MEDIUM
2023-11-29,2,11,0,333,0.0,64.37286674352576,25.948739775769027,0,0,,1.0,141,110,48,4,1,0,0,114.0,108.0,102.71428571428571,0.10987482614742705,11.27998649104222,0.0,0.0,-5.965699618030214,22,72.0,0.0,1.1260795136775197,LOW
2023-11-30,3,11,0,334,0.0,67.21938131371017,22.403784919801225,0,0,,0.0,133,110,48,4,1,0,0,141.0,121.33333333333333,109.28571428571429,0.29019607843137246,17.641941368174155,0.0,0.0,-7.2164907078998795,21,80.88888888888889,0.0,1.5224074064461546,MEDIUM
2023-12-01,4,12,0,335,0.0,65.66787862927605,28.352857853361,0,0,,0.0,125,110,48,4,1,0,0,133.0,129.33333333333334,111.71428571428571,0.19053708439897704,19.762880067728688,0.0,0.0,4.830498729857567,20,86.22222222222223,0.0,1.714221940697637,LOW
2023-12-02,5,12,1,336,0.0,61.984228834651134,25.33972031718995,0,0,,0.0,81,110,48,4,1,0,1,125.0,133.0,115.28571428571429,0.08426270136307305,19.55091034295064,0.0,0.0,-2.388637908874628,19,88.66666666666667,0.8426270136307306,3.5068473837416234,LOW
2023-12-03,6,12,1,337,0.0,62.29068168127666,26.744783316434773,0,0,,0.0,66,110,48,4,1,0,1,81.0,113.0,114.85714285714286,-0.2947761194029851,20.366873196677073,0.0,0.0,-4.9286996324335135,18,75.33333333333333,-2.9477611940298507,3.0409711141496727,MEDIUM
2023-12-04,0,12,0,338,0.0,73.06740228338958,27.724669028336265,0,0,,0.0,67,110,49,4,1,0,1,66.0,90.66666666666667,109.85714285714286,-0.399219765929779,27.413066053912868,0.0,0.0,7.399523654113537,17,60.44444444444444,-0.0,1.4329282185182557,MEDIUM
2023-12-05,1,12,0,339,0.0,72.86448634647122,25.687358241578767,0,0,,0.0,85,110,49,4,1,0,1,67.0,71.33333333333333,103.85714285714286,-0.3548830811554333,31.866537158533404,0.0,0.0,10.88025751182009,16,47.55555555555555,-0.0,1.233270994658461,LOW
2023-12-06,2,12,0,340,0.0,63.43659836468996,28.404237417110775,0,0,,0.0,97,110,49,4,1,0,0,85.0,72.66666666666667,99.71428571428571,-0.14756446991404007,32.211355584194656,0.0,0.0,1.1459166834132972,15,48.44444444444444,-0.0,1.2646750574838261,LOW
2023-12-07,3,12,0,341,0.0,67.4593895911605,26.35756922795417,0,0,,0.0,119,110,49,4,1,0,0,97.0,83.0,93.42857142857143,0.03822629969418958,26.619899466734427,0.0,0.0,-5.608012692229082,14,55.333333333333336,0.0,1.2898172185796526,LOW
2023-12-08,4,12,0,342,0.0,64.9375182661759,25.068001347113,0,0,,0.0,122,110,49,4,1,0,0,119.0,100.33333333333333,91.42857142857143,0.30156249999999996,23.493666826453065,0.0,0.0,-7.926968080295325,13,66.88888888888889,0.0,1.4546215238624858,MEDIUM
2023-12-09,5,12,1,343,0.0,61.72980653228296,28.31702419165652,0,0,,0.0,101,110,49,4,1,0,1,122.0,112.66666666666667,91.0,0.34065934065934067,22.7961985134949,0.0,0.0,-1.7067918324069993,12,75.11111111111111,3.406593406593407,3.2144700216802837,LOW
2023-12-10,6,12,1,344,0.0,69.87347035951404,26.188232062855835,0,0,,0.0,78,110,49,4,1,0,1,101.0,114.0,93.85714285714286,0.07610350076103496,22.586342270116635,0.0,0.0,2.414080768353543,11,76.0,0.7610350076103496,3.2365620125288643,LOW
2023-12-11,0,12,0,345,0.0,70.68832080379133,26.99751533076011,0,0,,0.0,76,110,50,4,1,0,1,78.0,100.33333333333333,95.57142857142857,-0.18385650224215244,20.476467329246873,0.0,0.0,5.750802537615428,10,66.88888888888889,-0.0,1.3537129629003677,LOW
2023-12-12,1,12,0,346,0.0,71.43730928986898,27.30492318226243,0,0,,0.0,75,110,50,4,1,0,1,76.0,85.0,96.85714285714286,-0.21533923303834812,18.57802080801013,0.0,0.0,9.70750275758602,9,56.666666666666664,-0.0,1.0930439228936204,LOW
2023-12-13,2,12,0,347,0.0,70.27006770648114,27.53889951310132,0,0,,0.0,101,110,50,4,1,0,0,75.0,76.33333333333333,95.42857142857143,-0.21407185628742517,19.973792352790227,0.0,0.0,0.3965973469670985,8,50.888888888888886,-0.0,1.017110938754329,LOW
2023-12-14,3,12,0,348,0.0,63.90042602728861,26.482938071123325,0,0,,0.0,88,110,50,4,1,0,0,101.0,84.0,96.0,0.052083333333333336,20.0831604418561,0.0,0.0,-6.787894776502718,7,56.00000000000001,0.0,1.122328492371971,LOW
2023-12-15,4,12,0,349,0.0,64.39812369516137,29.341619861695698,0,0,,0.0,111,110,50,4,1,0,0,88.0,88.0,91.57142857142857,-0.03900156006240248,17.40552731037993,0.0,0.0,-7.039185594707604,6,58.666666666666664,-0.0,1.097228801104478,LOW
2023-12-16,5,12,1,350,0.0,64.17546269919377,26.701799977334105,0,0,,0.0,116,110,50,4,1,0,1,111.0,100.0,90.0,0.23333333333333334,14.44529912001366,0.0,0.0,-6.09460500728737,5,66.66666666666666,2.3333333333333335,2.296353274667577,MEDIUM
2023-12-17,6,12,1,351,0.0,72.03831028478237,25.827700201016665,0,0,,0.0,111,110,50,4,1,0,1,116.0,105.0,92.14285714285714,0.2589147286821706,17.199114041412845,0.0,0.0,8.13788425749376,4,70.0,2.5891472868217056,2.603937982898899,MEDIUM
2023-12-18,0,12,0,352,0.0,68.02316785797458,26.852308865402435,0,0,,0.0,108,110,51,4,1,0,1,111.0,112.66666666666667,96.85714285714286,0.1460176991150442,17.199114041412837,0.0,0.0,3.625044162813211,3,75.11111111111111,0.0,1.3970333939997266,MEDIUM
2023-12-19,1,12,0,353,0.0,66.34310197534953,23.33865851071347,0,0,,0.0,118,110,51,4,1,0,1,108.0,111.66666666666667,101.42857142857143,0.06478873239436618,14.819549507965746,0.0,0.0,2.1676392761557537,2,74.44444444444444,0.0,1.2960610094631695,LOW
2023-12-20,2,12,0,354,0.0,73.3862280073982,25.41842303168869,0,0,,1.0,143,110,51,4,1,0,0,118.0,112.33333333333333,107.57142857142857,0.09694555112881809,10.244626930854087,0.0,0.0,1.3479177226158328,1,74.88888888888889,0.0,1.132493252855314,LOW
2023-12-21,3,12,0,355,0.0,64.84236488583358,27.07196724487964,0,1,Local Festival,0.0,162,110,51,4,1,0,0,143.0,123.0,113.57142857142857,0.2591194968553459,16.27735792296712,0.0,0.0,-3.1808029721410094,0,82.0,0.0,1.487371674841652,LOW
2023-12-22,4,12,0,356,0.0,79.97860438634399,27.194551262511368,0,0,,0.0,144,110,51,4,1,0,0,162.0,141.0,124.14285714285714,0.30494821634062147,20.407748295100788,0.0,0.0,13.635502410994462,30,94.0,0.0,1.899164169869737,HIGH
2023-12-23,5,12,1,357,0.0,69.89090000812047,27.35393489792547,0,0,,0.0,116,110,51,4,1,0,1,144.0,149.66666666666666,128.85714285714286,0.11751662971175163,20.67549734531648,0.0,0.0,-3.495327999277734,30,99.77777777777777,1.1751662971175163,4.058510735121577,LOW
2023-12-24,6,12,1,358,0.0,64.5965866617532,27.455450125255144,0,0,,0.0,99,110,51,4,1,0,1,116.0,140.66666666666666,128.85714285714286,-0.09977827050997785,20.67549734531648,0.0,0.0,-0.2457782240803823,30,93.77777777777777,-0.9977827050997785,3.814457751049678,MEDIUM
2023-12-25,0,12,0,359,0.0,62.91121728287607,27.06284107343389,0,0,,0.0,111,110,52,4,1,0,1,99.0,119.66666666666667,127.14285714285714,-0.22134831460674154,22.792020324582655,0.0,0.0,-17.067387103467915,30,79.77777777777779,-0.0,1.7069261440583525,MEDIUM
2023-12-26,1,12,0,360,0.0,72.5266571431203,28.505140716294672,0,0,,0.0,129,110,52,4,1,0,1,111.0,108.66666666666667,127.57142857142857,-0.1298992161254199,22.396853520506983,0.0,0.0,2.635757134999835,30,72.44444444444444,-0.0,1.5357082497428085,LOW
2023-12-27,2,12,0,361,0.0,76.50210861155406,29.04293839035755,0,0,,0.0,134,110,52,4,1,0,0,129.0,113.0,129.14285714285714,-0.0011061946902654553,21.99567056967171,0.0,0.0,11.905521949800871,30,75.33333333333333,-0.0,1.5818369247909676,LOW
2023-12-28,3,12,0,362,0.0,79.36032234298517,28.278790256921383,0,0,,0.0,127,110,52,4,1,0,0,134.0,124.66666666666667,127.85714285714286,0.04804469273743014,21.302805538461882,0.0,0.0,16.449105060109098,30,83.11111111111111,0.0,1.7163610301538605,LOW
2023-12-29,4,12,0,363,0.0,75.3480305687357,28.780649644409227,0,0,,0.0,126,110,52,4,1,0,0,127.0,130.0,122.85714285714286,0.03372093023255811,15.18144230553175,0.0,0.0,2.8213734256153913,30,86.66666666666667,0.0,1.5245291665730427,LOW
2023-12-30,5,12,1,364,0.0,70.64227294482446,29.33915142571907,0,0,,0.0,93,110,52,4,1,0,1,126.0,129.0,120.28571428571429,0.047505938242280235,12.243560017607653,0.0,0.0,-5.859835666729609,30,86.0,0.4750593824228023,2.772946161514258,LOW
2023-12-31,6,12,1,365,0.0,79.50475895209122,26.966218272865653,0,0,,0.0,95,110,52,4,1,0,1,93.0,115.33333333333333,117.0,-0.20512820512820512,16.07275126832156,0.0,0.0,0.1444366091060516,30,76.88888888888889,-2.051282051282051,2.773593764186502,MEDIUM
2024-01-01,0,1,0,1,0.0,69.0533437063071,28.39289087491529,0,0,,0.0,117,110,1,1,1,0,1,95.0,104.66666666666667,116.42857142857143,-0.18404907975460125,16.87065640747409,0.0,0.0,-6.294686862428591,30,69.77777777777779,-0.0,1.2863762346607628,LOW
2024-01-02,1,1,0,2,0.0,65.55357872318918,27.446279307032245,0,0,,0.0,134,110,1,1,1,0,1,117.0,101.66666666666667,117.28571428571429,-0.002436053593179102,16.700441967348077,0.0,0.0,-5.088694221635279,30,67.77777777777779,-0.0,1.2437372000045739,HIGH
2024-01-03,2,1,0,3,0.0,62.952834510287055,27.46415097979694,0,0,,1.0,155,110,1,1,1,0,0,134.0,115.33333333333333,118.0,0.13559322033898305,17.378147196982734,0.0,0.0,-16.551924441804168,30,76.88888888888889,0.0,1.4369821033506696,CRITICAL
2024-01-04,3,1,0,4,0.0,67.4687939407525,31.557417671929397,0,0,,0.0,149,110,1,1,1,0,0,155.0,135.33333333333334,121.0,0.2809917355371901,21.840329667841527,0.0,0.0,-1.5845497655545984,30,90.22222222222223,0.0,1.8874637605715177,MEDIUM
2024-01-05,4,1,0,5,0.0,63.82769174992252,29.559812634253092,0,0,,0.0,129,110,1,1,1,0,0,149.0,146.0,124.14285714285714,0.20023014959723826,24.292856092745776,0.0,0.0,-1.725886973266654,30,97.33333333333334,0.0,2.1555856631802945,LOW
2024-01-06,5,1,1,6,0.0,67.9555557408255,28.695555477314567,0,0,,1.0,122,110,1,1,1,0,1,129.0,144.33333333333334,124.57142857142857,0.035550458715596346,24.357457057043387,0.0,0.0,5.002721230538448,30,96.22222222222223,0.35550458715596345,4.268173090155508,MEDIUM
2024-01-07,6,1,1,7,0.0,66.07983256719447,28.918432680067355,0,0,,0.0,103,110,1,1,1,0,1,122.0,133.33333333333334,128.71428571428572,-0.05216426193118763,20.204902752502754,0.0,0.0,-1.3889613735580326,30,88.8888888888889,-0.5216426193118763,3.5737691335558006,LOW
2024-01-08,0,1,0,8,0.0,66.92908382632217,26.18351774974994,0,0,,0.0,110,110,2,1,1,0,1,103.0,118.0,129.85714285714286,-0.20682068206820683,18.09630322679714,0.0,0.0,3.101392076399648,30,78.66666666666666,-0.0,1.4984545935873541,LOW
2024-01-09,1,1,0,9,0.0,73.05021218690754,30.08128192625013,0,0,,0.0,129,110,2,1,1,0,1,110.0,111.66666666666667,128.85714285714286,-0.14634146341463417,19.091259530900224,0.0,0.0,5.094656446082041,30,74.44444444444444,-0.0,1.4550635492057307,LOW
2024-01-10,2,1,0,10,0.0,63.481214122369806,26.659903400592658,0,0,,0.0,141,110,2,1,1,0,0,129.0,114.0,128.14285714285714,0.006688963210702373,18.959857343244664,0.0,0.0,-2.598618444824666,29,76.0,0.0,1.4804745790432974,LOW
2024-01-11,3,1,0,11,0.0,59.8872085174966,31.943739203011425,0,0,,0.0,127,110,2,1,1,0,0,141.0,126.66666666666667,126.14285714285714,0.11778029445073616,16.190826326746127,0.0,0.0,-7.041875308825567,28,84.44444444444444,0.0,1.5280571115737254,MEDIUM
2024-01-12,4,1,0,12,0.0,72.3708458706558,28.96775979509204,0,0,,0.0,133,110,2,1,1,0,0,127.0,132.33333333333334,123.0,0.032520325203252036,12.793227374930265,0.0,0.0,-0.6793663162517447,27,88.22222222222223,0.0,1.4465456964274794,HIGH
2024-01-13,5,1,1,13,0.0,61.30940777142125,28.25045492819804,0,0,,0.0,114,110,2,1,1,0,1,133.0,133.66666666666666,123.57142857142857,0.0763005780346821,13.189100839419623,0.0,0.0,-2.1718063509485575,26,89.11111111111111,0.763005780346821,2.9575176525793934,LOW
2024-01-14,6,1,1,14,0.0,74.64458330291373,31.263500861250925,0,0,,0.0,108,110,2,1,1,0,1,114.0,124.66666666666667,122.42857142857143,-0.06884480746791133,13.68523709278406,0.0,0.0,14.757374785417127,25,83.11111111111111,-0.6884480746791133,2.7996174828224976,MEDIUM
2024-01-15,0,1,0,15,0.0,71.9370441880401,28.248351053958224,0,0,,0.0,128,110,3,1,1,0,1,108.0,118.33333333333333,123.14285714285714,-0.12296983758700693,12.58873267951103,0.0,0.0,-0.4338016826156945,24,78.88888888888889,-0.0,1.2854444556918239,LOW
2024-01-16,1,1,0,16,0.0,66.63588306838092,28.35235573576345,0,0,,0.0,135,110,3,1,1,0,1,128.0,116.66666666666667,125.71428571428571,0.01818181818181823,11.220729116450514,0.0,0.0,5.326475296959671,23,77.77777777777779,0.0,1.2141394656397424,LOW
2024-01-17,2,1,0,17,0.0,69.94617725170592,29.00517719591281,0,0,,0.0,123,110,3,1,1,0,0,135.0,123.66666666666667,126.57142857142857,0.06659142212189618,11.731114508819955,0.0,0.0,-4.698406051207812,22,82.44444444444444,0.0,1.3080270536413559,LOW
2024-01-18,3,1,0,18,0.0,71.70723622331334,28.968684625152285,0,0,,1.0,160,110,3,1,1,0,0,123.0,128.66666666666666,124.0,-0.008064516129032258,9.865765724632414,0.0,0.0,-0.2298079647267599,21,85.77777777777777,-0.0,1.2809095077453458,HIGH
2024-01-19,4,1,0,19,0.0,58.169315033091664,29.959148051743878,0,0,,0.0,161,110,3,1,1,0,0,160.0,139.33333333333334,128.71428571428572,0.2430632630410654,16.908718517521088,0.0,0.0,-8.466568035289256,20,92.8888888888889,0.0,1.7142049267026462,HIGH
2024-01-20,5,1,1,20,0.0,64.82165829960266,28.00810965603135,0,0,,1.0,159,110,3,1,1,0,1,161.0,148.0,132.71428571428572,0.21313240043057044,20.926174086649493,0.0,0.0,-5.124518952103259,19,98.66666666666667,2.1313240043057045,4.038049176549417,CRITICAL
2024-01-21,6,1,1,21,0.0,72.00079728397596,27.89973152223231,0,0,,1.0,153,110,3,1,1,0,1,159.0,160.0,139.14285714285714,0.1427104722792608,21.129983210504204,0.0,0.0,0.29356106066261134,18,100.0,1.4271047227926081,4.11299832105042,CRITICAL
2024-01-22,0,1,0,22,0.0,67.06165345023574,30.36837853704944,0,0,,0.0,141,110,4,1,1,0,1,153.0,157.66666666666666,145.57142857142858,0.05103042198233553,16.389601813926014,0.0,0.0,8.892338417144074,17,100.0,0.0,1.8194800906963007,LOW
2024-01-23,1,1,0,23,0.0,60.63283743759768,29.519723075468324,0,0,,0.0,142,110,4,1,1,0,1,141.0,151.0,147.42857142857142,-0.043604651162790616,14.717983816373998,0.0,0.0,-4.188820862004981,16,100.0,-0.0,1.7358991908186998,LOW
2024-01-24,2,1,0,24,0.0,67.51067694282081,28.08295160974701,0,0,,0.0,127,110,4,1,1,0,0,142.0,145.33333333333334,148.42857142857142,-0.043310875842155844,13.95059309201752,0.0,0.0,-4.490120341155148,15,96.88888888888889,-0.0,1.644717620902182,MEDIUM
2024-01-25,3,1,0,25,0.0,67.20588317566305,31.93649839512564,0,0,,0.0,138,110,4,1,1,0,0,127.0,136.66666666666666,149.0,-0.1476510067114094,12.767145334803681,0.0,0.0,0.1442297254273086,14,91.11111111111111,-0.0,1.492725509696612,HIGH
2024-01-26,4,1,0,26,0.0,75.94497558830416,31.439210575922395,0,0,,0.0,124,110,4,1,1,0,0,138.0,135.66666666666666,145.85714285714286,-0.05386875612144958,12.30756639129726,0.0,0.0,15.312138150706481,13,90.44444444444444,-0.0,1.4610199468064426,CRITICAL
